data_1,data_2,data_3,data_4,data_5
-0.0451171875,-0.0064453125,-0.00966796875,-0.11279296875,1
-0.0515625,-0.06767578125,-0.0708984375,-0.06767578125,1
-0.05478515625,-0.08701171875,-0.0708984375,-0.02255859375,1
-0.038671875,-0.08056640625,-0.07412109375,-0.11279296875,1
-0.04189453125,-0.06123046875,-0.06123046875,-0.06767578125,1
-0.04189453125,-0.038671875,-0.02578125,-0.11279296875,1
-0.03544921875,-0.0064453125,0.03544921875,-0.012890625,1
-0.038671875,-0.01611328125,0.06767578125,-0.0451171875,1
-0.02900390625,-0.03544921875,0.090234375,-0.0322265625,1
-0.02255859375,-0.04833984375,0.08701171875,-0.064453125,1
-0.02255859375,-0.0708984375,0.09345703125,0,1
-0.012890625,-0.07412109375,0.07412109375,-0.08701171875,1
-0.0064453125,-0.0193359375,0.0708984375,-0.12568359375,1
0,0.04833984375,0.0708984375,-0.17080078125,1
0,0.04833984375,0.07734375,-0.15146484375,1
-0.01611328125,0.00966796875,0.07734375,-0.16435546875,1
-0.02255859375,-0.04833984375,0.07734375,-0.09345703125,1
-0.0193359375,-0.06767578125,0.07734375,-0.0451171875,1
-0.01611328125,-0.11923828125,0.06123046875,-0.00322265625,1
-0.012890625,-0.19013671875,0.06123046875,0.038671875,1
-0.0064453125,-0.219140625,0.06123046875,0.0515625,1
0.00322265625,-0.22236328125,0.07734375,0.0515625,1
0,-0.193359375,0.0708984375,0.103125,1
0,-0.15791015625,0.06123046875,0.12568359375,1
0.00322265625,-0.09345703125,0.038671875,-0.00322265625,1
0.0064453125,-0.012890625,0.00966796875,0.02578125,1
0,0.0322265625,-0.012890625,-0.03544921875,1
-0.0064453125,0.03544921875,-0.00966796875,-0.103125,1
0.0064453125,0.04189453125,-0.0451171875,-0.05478515625,1
-0.00966796875,0.04833984375,-0.02900390625,-0.00966796875,1
-0.00966796875,0.0515625,-0.02578125,0.04833984375,1
-0.00966796875,0.0515625,-0.02578125,0.20302734375,1
-0.0064453125,0.04833984375,-0.0580078125,0.270703125,1
-0.012890625,0.0708984375,-0.04833984375,0.4447265625,1
-0.01611328125,0.05478515625,-0.08701171875,0.425390625,1
-0.012890625,0.06123046875,-0.09990234375,0.42861328125,1
-0.00966796875,0.09990234375,-0.08701171875,0.26103515625,1
-0.012890625,0.11923828125,-0.06123046875,0.04189453125,1
-0.01611328125,0.12568359375,-0.02578125,-0.18046875,1
-0.02578125,0.10634765625,0.012890625,-0.270703125,1
-0.02900390625,0.09345703125,0,-0.19658203125,1
-0.02578125,0.12568359375,0.02255859375,-0.12568359375,1
-0.0193359375,0.19013671875,0.0451171875,-0.19658203125,1
-0.02900390625,0.24169921875,0.02578125,-0.2578125,1
-0.02255859375,0.33837890625,0.00966796875,-0.3029296875,1
-0.0193359375,0.42216796875,0.02255859375,-0.50595703125,1
-0.00322265625,0.476953125,0.00966796875,-0.5671875,1
-0.00322265625,0.5349609375,0.00322265625,-0.56396484375,1
-0.02578125,0.57685546875,0.0193359375,-0.5478515625,1
-0.064453125,0.59296875,-0.02578125,-0.58974609375,1
-0.0193359375,0.64130859375,0.03544921875,-0.5736328125,1
-0.0064453125,0.5671875,0.0451171875,-0.4962890625,1
0.16435546875,0.502734375,0.03544921875,-0.29326171875,1
0.28681640625,0.4189453125,-0.05478515625,-0.07734375,1
0.3158203125,0.37060546875,-0.07734375,0.18369140625,1
0.4640625,0.0708984375,-0.1095703125,0.33515625,1
0.322265625,0.10634765625,-0.11279296875,0.48984375,1
0.00966796875,-0.0515625,-0.13212890625,0.5736328125,1
-0.19658203125,-0.17724609375,-0.012890625,0.708984375,1
-0.26103515625,-0.06767578125,0.08056640625,0.57685546875,1
-0.30615234375,0.04189453125,-0.03544921875,0.4447265625,1
-0.2771484375,0.1095703125,-0.16435546875,0.167578125,1
-0.15146484375,0.16435546875,-0.25458984375,0.090234375,1
-0.00966796875,0.16435546875,-0.3158203125,0.04833984375,1
0.02578125,0.090234375,-0.38994140625,0.15146484375,1
-0.02255859375,-0.012890625,-0.40283203125,0.219140625,1
-0.0837890625,-0.0708984375,-0.322265625,0.270703125,1
-0.16435546875,-0.06767578125,-0.24814453125,0.24814453125,1
-0.141796875,0.01611328125,-0.064453125,0.244921875,1
-0.00966796875,0.1482421875,0.09345703125,0.10634765625,1
0.1740234375,0.2578125,0.0708984375,0.02578125,1
0.3029296875,0.38671875,0.2255859375,-0.00966796875,1
0.3609375,0.54140625,0.32548828125,-0.00322265625,1
0.35771484375,0.65419921875,0.44150390625,-0.0322265625,1
0.2900390625,0.69287109375,0.515625,0.0064453125,1
0.193359375,0.5607421875,0.309375,0.10634765625,1
0.116015625,0.38671875,0.2578125,0.167578125,1
0.02578125,0.270703125,0.26748046875,0.24169921875,1
-0.04189453125,0.15146484375,0.309375,0.25458984375,1
-0.090234375,0.13857421875,0.08056640625,0.31904296875,1
-0.1353515625,0.1611328125,-0.18046875,0.4447265625,1
